time;model_id;model_name;port_name;data
1400.1;7;loadBalancer;out3;{140,1410,1410}
1400.1;7;loadBalancer;;inf
1402.48;1;transducer;;{297.983,141,141}
1402.48;6;server3;outProcessed;{140,1410,1412.38}
1402.48;6;server3;;inf
1410;1;transducer;;{297.983,142,141}
1410;2;generator;outGenerated;{141,1420,-1, Priority: 1}
1410;2;generator;;142
1410;7;loadBalancer;;0.1
1410.1;5;server1;;2.36927
1410.1;7;loadBalancer;out1;{141,1420,1420}
1410.1;7;loadBalancer;;inf
1412.47;1;transducer;;{300.353,142,142}
1412.47;5;server1;outProcessed;{141,1420,1422.37}
1412.47;5;server1;;inf
1420;1;transducer;;{300.353,143,142}
1420;2;generator;outGenerated;{142,1430,-1, Priority: 3}
1420;2;generator;;143
1420;7;loadBalancer;;0.1
1420.1;4;server2;;2.52066
1420.1;7;loadBalancer;out2;{142,1430,1430}
1420.1;7;loadBalancer;;inf
1422.62;1;transducer;;{302.873,143,143}
1422.62;4;server2;outProcessed;{142,1430,1432.52}
1422.62;4;server2;;inf
1430;1;transducer;;{302.873,144,143}
1430;2;generator;outGenerated;{143,1440,-1, Priority: 3}
1430;2;generator;;144
1430;7;loadBalancer;;0.1
1430.1;6;server3;;2.45
1430.1;7;loadBalancer;out3;{143,1440,1440}
1430.1;7;loadBalancer;;inf
1432.55;1;transducer;;{305.323,144,144}
1432.55;6;server3;outProcessed;{143,1440,1442.45}
1432.55;6;server3;;inf
1440;1;transducer;;{305.323,145,144}
1440;2;generator;outGenerated;{144,1450,-1, Priority: 1}
1440;2;generator;;145
1440;7;loadBalancer;;0.1
1440.1;5;server1;;2.43943
1440.1;7;loadBalancer;out1;{144,1450,1450}
1440.1;7;loadBalancer;;inf
1442.54;1;transducer;;{307.763,145,145}
1442.54;5;server1;outProcessed;{144,1450,1452.44}
1442.54;5;server1;;inf
1450;1;transducer;;{307.763,146,145}
1450;2;generator;outGenerated;{145,1460,-1, Priority: 1}
1450;2;generator;;146
1450;7;loadBalancer;;0.1
1450.1;4;server2;;0.190745
1450.1;7;loadBalancer;out2;{145,1460,1460}
1450.1;7;loadBalancer;;inf
1450.29;1;transducer;;{307.953,146,146}
1450.29;4;server2;outProcessed;{145,1460,1460.19}
1450.29;4;server2;;inf
1460;1;transducer;;{307.953,147,146}
1460;2;generator;outGenerated;{146,1470,-1, Priority: 2}
1460;2;generator;;147
1460;7;loadBalancer;;0.1
1460.1;6;server3;;1.19557
1460.1;7;loadBalancer;out3;{146,1470,1470}
1460.1;7;loadBalancer;;inf
1461.3;1;transducer;;{309.149,147,147}
1461.3;6;server3;outProcessed;{146,1470,1471.2}
1461.3;6;server3;;inf
1470;1;transducer;;{309.149,148,147}
1470;2;generator;outGenerated;{147,1480,-1, Priority: 4}
1470;2;generator;;148
1470;7;loadBalancer;;0.1
1470.1;5;server1;;5.27753
1470.1;7;loadBalancer;out1;{147,1480,1480}
1470.1;7;loadBalancer;;inf
1475.38;1;transducer;;{314.427,148,148}
1475.38;5;server1;outProcessed;{147,1480,1485.28}
1475.38;5;server1;;inf
1480;1;transducer;;{314.427,149,148}
1480;2;generator;outGenerated;{148,1490,-1, Priority: 1}
1480;2;generator;;149
1480;7;loadBalancer;;0.1
1480.1;4;server2;;0.0078126
1480.1;7;loadBalancer;out2;{148,1490,1490}
1480.1;7;loadBalancer;;inf
1480.11;1;transducer;;{314.434,149,149}
1480.11;4;server2;outProcessed;{148,1490,1490.01}
1480.11;4;server2;;inf
1490;1;transducer;;{314.434,150,149}
1490;2;generator;outGenerated;{149,1500,-1, Priority: 5}
1490;2;generator;;150
1490;7;loadBalancer;;0.1
1490.1;6;server3;;1.45291
1490.1;7;loadBalancer;out3;{149,1500,1500}
1490.1;7;loadBalancer;;inf
1491.55;1;transducer;;{315.887,150,150}
1491.55;6;server3;outProcessed;{149,1500,1501.45}
1491.55;6;server3;;inf
1500;1;transducer;;{315.887,151,150}
1500;2;generator;outGenerated;{150,1510,-1, Priority: 2}
1500;2;generator;;151
1500;7;loadBalancer;;0.1
1500.1;5;server1;;3.48702
1500.1;7;loadBalancer;out1;{150,1510,1510}
1500.1;7;loadBalancer;;inf
1503.59;1;transducer;;{319.374,151,151}
1503.59;5;server1;outProcessed;{150,1510,1513.49}
1503.59;5;server1;;inf
1510;1;transducer;;{319.374,152,151}
1510;2;generator;outGenerated;{151,1520,-1, Priority: 1}
1510;2;generator;;152
1510;7;loadBalancer;;0.1
1510.1;4;server2;;0.482254
1510.1;7;loadBalancer;out2;{151,1520,1520}
1510.1;7;loadBalancer;;inf
1510.58;1;transducer;;{319.857,152,152}
1510.58;4;server2;outProcessed;{151,1520,1520.48}
1510.58;4;server2;;inf
1520;1;transducer;;{319.857,153,152}
1520;2;generator;outGenerated;{152,1530,-1, Priority: 2}
1520;2;generator;;153
1520;7;loadBalancer;;0.1
1520.1;6;server3;;1.87482
1520.1;7;loadBalancer;out3;{152,1530,1530}
1520.1;7;loadBalancer;;inf
1521.97;1;transducer;;{321.731,153,153}
1521.97;6;server3;outProcessed;{152,1530,1531.87}
1521.97;6;server3;;inf
1530;1;transducer;;{321.731,154,153}
1530;2;generator;outGenerated;{153,1540,-1, Priority: 2}
1530;2;generator;;154
1530;7;loadBalancer;;0.1
1530.1;5;server1;;0.148858
1530.1;7;loadBalancer;out1;{153,1540,1540}
1530.1;7;loadBalancer;;inf
1530.25;1;transducer;;{321.88,154,154}
1530.25;5;server1;outProcessed;{153,1540,1540.15}
1530.25;5;server1;;inf
1540;1;transducer;;{321.88,155,154}
1540;2;generator;outGenerated;{154,1550,-1, Priority: 5}
1540;2;generator;;155
1540;7;loadBalancer;;0.1
1540.1;4;server2;;4.48089
1540.1;7;loadBalancer;out2;{154,1550,1550}
1540.1;7;loadBalancer;;inf
1544.58;1;transducer;;{326.361,155,155}
1544.58;4;server2;outProcessed;{154,1550,1554.48}
1544.58;4;server2;;inf
1550;1;transducer;;{326.361,156,155}
1550;2;generator;outGenerated;{155,1560,-1, Priority: 5}
1550;2;generator;;156
1550;7;loadBalancer;;0.1
1550.1;6;server3;;0.716284
1550.1;7;loadBalancer;out3;{155,1560,1560}
1550.1;7;loadBalancer;;inf
1550.82;1;transducer;;{327.077,156,156}
1550.82;6;server3;outProcessed;{155,1560,1560.72}
1550.82;6;server3;;inf
1560;1;transducer;;{327.077,157,156}
1560;2;generator;outGenerated;{156,1570,-1, Priority: 4}
1560;2;generator;;157
1560;7;loadBalancer;;0.1
1560.1;5;server1;;1.54864
1560.1;7;loadBalancer;out1;{156,1570,1570}
1560.1;7;loadBalancer;;inf
1561.65;1;transducer;;{328.626,157,157}
1561.65;5;server1;outProcessed;{156,1570,1571.55}
1561.65;5;server1;;inf
1570;1;transducer;;{328.626,158,157}
1570;2;generator;outGenerated;{157,1580,-1, Priority: 5}
1570;2;generator;;158
1570;7;loadBalancer;;0.1
1570.1;4;server2;;0.278406
1570.1;7;loadBalancer;out2;{157,1580,1580}
1570.1;7;loadBalancer;;inf
1570.38;1;transducer;;{328.904,158,158}
1570.38;4;server2;outProcessed;{157,1580,1580.28}
1570.38;4;server2;;inf
1580;1;transducer;;{328.904,159,158}
1580;2;generator;outGenerated;{158,1590,-1, Priority: 4}
1580;2;generator;;159
1580;7;loadBalancer;;0.1
1580.1;6;server3;;4.14335
1580.1;7;loadBalancer;out3;{158,1590,1590}
1580.1;7;loadBalancer;;inf
1584.24;1;transducer;;{333.048,159,159}
1584.24;6;server3;outProcessed;{158,1590,1594.14}
1584.24;6;server3;;inf
1590;1;transducer;;{333.048,160,159}
1590;2;generator;outGenerated;{159,1600,-1, Priority: 3}
1590;2;generator;;160
1590;7;loadBalancer;;0.1
1590.1;5;server1;;3.62816
1590.1;7;loadBalancer;out1;{159,1600,1600}
1590.1;7;loadBalancer;;inf
1593.73;1;transducer;;{336.676,160,160}
1593.73;5;server1;outProcessed;{159,1600,1603.63}
1593.73;5;server1;;inf
1600;1;transducer;;{336.676,161,160}
1600;2;generator;outGenerated;{160,1610,-1, Priority: 4}
1600;2;generator;;161
1600;7;loadBalancer;;0.1
1600.1;4;server2;;3.5654
1600.1;7;loadBalancer;out2;{160,1610,1610}
1600.1;7;loadBalancer;;inf
1603.67;1;transducer;;{340.241,161,161}
1603.67;4;server2;outProcessed;{160,1610,1613.57}
1603.67;4;server2;;inf
1610;1;transducer;;{340.241,162,161}
1610;2;generator;outGenerated;{161,1620,-1, Priority: 1}
1610;2;generator;;162
1610;7;loadBalancer;;0.1
1610.1;6;server3;;0.439366
1610.1;7;loadBalancer;out3;{161,1620,1620}
1610.1;7;loadBalancer;;inf
1610.54;1;transducer;;{340.681,162,162}
1610.54;6;server3;outProcessed;{161,1620,1620.44}
1610.54;6;server3;;inf
1620;1;transducer;;{340.681,163,162}
1620;2;generator;outGenerated;{162,1630,-1, Priority: 4}
1620;2;generator;;163
1620;7;loadBalancer;;0.1
1620.1;5;server1;;4.81957
1620.1;7;loadBalancer;out1;{162,1630,1630}
1620.1;7;loadBalancer;;inf
1624.92;1;transducer;;{345.5,163,163}
1624.92;5;server1;outProcessed;{162,1630,1634.82}
1624.92;5;server1;;inf
1630;1;transducer;;{345.5,164,163}
1630;2;generator;outGenerated;{163,1640,-1, Priority: 5}
1630;2;generator;;164
1630;7;loadBalancer;;0.1
1630.1;4;server2;;0.212093
1630.1;7;loadBalancer;out2;{163,1640,1640}
1630.1;7;loadBalancer;;inf
1630.31;1;transducer;;{345.712,164,164}
1630.31;4;server2;outProcessed;{163,1640,1640.21}
1630.31;4;server2;;inf
1640;1;transducer;;{345.712,165,164}
1640;2;generator;outGenerated;{164,1650,-1, Priority: 3}
1640;2;generator;;165
1640;7;loadBalancer;;0.1
1640.1;6;server3;;2.23004
1640.1;7;loadBalancer;out3;{164,1650,1650}
1640.1;7;loadBalancer;;inf
1642.33;1;transducer;;{347.942,165,165}
1642.33;6;server3;outProcessed;{164,1650,1652.23}
1642.33;6;server3;;inf
1650;1;transducer;;{347.942,166,165}
1650;2;generator;outGenerated;{165,1660,-1, Priority: 2}
1650;2;generator;;166
1650;7;loadBalancer;;0.1
1650.1;5;server1;;4.78952
1650.1;7;loadBalancer;out1;{165,1660,1660}
1650.1;7;loadBalancer;;inf
1654.89;1;transducer;;{352.732,166,166}
1654.89;5;server1;outProcessed;{165,1660,1664.79}
1654.89;5;server1;;inf
1660;1;transducer;;{352.732,167,166}
1660;2;generator;outGenerated;{166,1670,-1, Priority: 2}
1660;2;generator;;167
1660;7;loadBalancer;;0.1
1660.1;4;server2;;0.321197
1660.1;7;loadBalancer;out2;{166,1670,1670}
1660.1;7;loadBalancer;;inf
1660.42;1;transducer;;{353.053,167,167}
1660.42;4;server2;outProcessed;{166,1670,1670.32}
1660.42;4;server2;;inf
1670;1;transducer;;{353.053,168,167}
1670;2;generator;outGenerated;{167,1680,-1, Priority: 5}
1670;2;generator;;168
1670;7;loadBalancer;;0.1
1670.1;6;server3;;3.10489
1670.1;7;loadBalancer;out3;{167,1680,1680}
1670.1;7;loadBalancer;;inf
1673.2;1;transducer;;{356.158,168,168}
1673.2;6;server3;outProcessed;{167,1680,1683.1}
1673.2;6;server3;;inf
1680;1;transducer;;{356.158,169,168}
1680;2;generator;outGenerated;{168,1690,-1, Priority: 5}
1680;2;generator;;169
1680;7;loadBalancer;;0.1
1680.1;5;server1;;2.98657
1680.1;7;loadBalancer;out1;{168,1690,1690}
1680.1;7;loadBalancer;;inf
1683.09;1;transducer;;{359.145,169,169}
1683.09;5;server1;outProcessed;{168,1690,1692.99}
1683.09;5;server1;;inf
1690;1;transducer;;{359.145,170,169}
1690;2;generator;outGenerated;{169,1700,-1, Priority: 3}
1690;2;generator;;170
1690;7;loadBalancer;;0.1
1690.1;4;server2;;5.67938
1690.1;7;loadBalancer;out2;{169,1700,1700}
1690.1;7;loadBalancer;;inf
1695.78;1;transducer;;{364.824,170,170}
1695.78;4;server2;outProcessed;{169,1700,1705.68}
1695.78;4;server2;;inf
1700;1;transducer;;{364.824,171,170}
1700;2;generator;outGenerated;{170,1710,-1, Priority: 1}
1700;2;generator;;171
1700;7;loadBalancer;;0.1
1700.1;6;server3;;0.450943
1700.1;7;loadBalancer;out3;{170,1710,1710}
1700.1;7;loadBalancer;;inf
1700.55;1;transducer;;{365.275,171,171}
1700.55;6;server3;outProcessed;{170,1710,1710.45}
1700.55;6;server3;;inf
1710;1;transducer;;{365.275,172,171}
1710;2;generator;outGenerated;{171,1720,-1, Priority: 4}
1710;2;generator;;172
1710;7;loadBalancer;;0.1
1710.1;5;server1;;0.659649
1710.1;7;loadBalancer;out1;{171,1720,1720}
1710.1;7;loadBalancer;;inf
1710.76;1;transducer;;{365.935,172,172}
1710.76;5;server1;outProcessed;{171,1720,1720.66}
1710.76;5;server1;;inf
1720;1;transducer;;{365.935,173,172}
1720;2;generator;outGenerated;{172,1730,-1, Priority: 1}
1720;2;generator;;173
1720;7;loadBalancer;;0.1
1720.1;4;server2;;1.03601
1720.1;7;loadBalancer;out2;{172,1730,1730}
1720.1;7;loadBalancer;;inf
1721.14;1;transducer;;{366.971,173,173}
1721.14;4;server2;outProcessed;{172,1730,1731.04}
1721.14;4;server2;;inf
1730;1;transducer;;{366.971,174,173}
1730;2;generator;outGenerated;{173,1740,-1, Priority: 2}
1730;2;generator;;174
1730;7;loadBalancer;;0.1
1730.1;6;server3;;3.80388
1730.1;7;loadBalancer;out3;{173,1740,1740}
1730.1;7;loadBalancer;;inf
1733.9;1;transducer;;{370.774,174,174}
1733.9;6;server3;outProcessed;{173,1740,1743.8}
1733.9;6;server3;;inf
1740;1;transducer;;{370.774,175,174}
1740;2;generator;outGenerated;{174,1750,-1, Priority: 3}
1740;2;generator;;175
1740;7;loadBalancer;;0.1
1740.1;5;server1;;2.77718
1740.1;7;loadBalancer;out1;{174,1750,1750}
1740.1;7;loadBalancer;;inf
1742.88;1;transducer;;{373.552,175,175}
1742.88;5;server1;outProcessed;{174,1750,1752.78}
1742.88;5;server1;;inf
1750;1;transducer;;{373.552,176,175}
1750;2;generator;outGenerated;{175,1760,-1, Priority: 5}
1750;2;generator;;176
1750;7;loadBalancer;;0.1
1750.1;4;server2;;0.300411
1750.1;7;loadBalancer;out2;{175,1760,1760}
1750.1;7;loadBalancer;;inf
1750.4;1;transducer;;{373.852,176,176}
1750.4;4;server2;outProcessed;{175,1760,1760.3}
1750.4;4;server2;;inf
1760;1;transducer;;{373.852,177,176}
1760;2;generator;outGenerated;{176,1770,-1, Priority: 2}
1760;2;generator;;177
1760;7;loadBalancer;;0.1
1760.1;6;server3;;7.21345
1760.1;7;loadBalancer;out3;{176,1770,1770}
1760.1;7;loadBalancer;;inf
1767.31;1;transducer;;{381.066,177,177}
1767.31;6;server3;outProcessed;{176,1770,1777.21}
1767.31;6;server3;;inf
1770;1;transducer;;{381.066,178,177}
1770;2;generator;outGenerated;{177,1780,-1, Priority: 3}
1770;2;generator;;178
1770;7;loadBalancer;;0.1
1770.1;5;server1;;1.02156
1770.1;7;loadBalancer;out1;{177,1780,1780}
1770.1;7;loadBalancer;;inf
1771.12;1;transducer;;{382.087,178,178}
1771.12;5;server1;outProcessed;{177,1780,1781.02}
1771.12;5;server1;;inf
1780;1;transducer;;{382.087,179,178}
1780;2;generator;outGenerated;{178,1790,-1, Priority: 4}
1780;2;generator;;179
1780;7;loadBalancer;;0.1
1780.1;4;server2;;2.90585
1780.1;7;loadBalancer;out2;{178,1790,1790}
1780.1;7;loadBalancer;;inf
1783.01;1;transducer;;{384.993,179,179}
1783.01;4;server2;outProcessed;{178,1790,1792.91}
1783.01;4;server2;;inf
1790;1;transducer;;{384.993,180,179}
1790;2;generator;outGenerated;{179,1800,-1, Priority: 3}
1790;2;generator;;180
1790;7;loadBalancer;;0.1
1790.1;6;server3;;0.343804
1790.1;7;loadBalancer;out3;{179,1800,1800}
1790.1;7;loadBalancer;;inf
1790.44;1;transducer;;{385.337,180,180}
1790.44;6;server3;outProcessed;{179,1800,1800.34}
1790.44;6;server3;;inf
1800;1;transducer;;{385.337,181,180}
1800;2;generator;outGenerated;{180,1810,-1, Priority: 4}
1800;2;generator;;181
1800;7;loadBalancer;;0.1
1800.1;5;server1;;1.92044
1800.1;7;loadBalancer;out1;{180,1810,1810}
1800.1;7;loadBalancer;;inf
1802.02;1;transducer;;{387.257,181,181}
1802.02;5;server1;outProcessed;{180,1810,1811.92}
1802.02;5;server1;;inf
1810;1;transducer;;{387.257,182,181}
1810;2;generator;outGenerated;{181,1820,-1, Priority: 1}
1810;2;generator;;182
1810;7;loadBalancer;;0.1
1810.1;4;server2;;1.02736
1810.1;7;loadBalancer;out2;{181,1820,1820}
1810.1;7;loadBalancer;;inf
1811.13;1;transducer;;{388.285,182,182}
1811.13;4;server2;outProcessed;{181,1820,1821.03}
1811.13;4;server2;;inf
1820;1;transducer;;{388.285,183,182}
1820;2;generator;outGenerated;{182,1830,-1, Priority: 4}
1820;2;generator;;183
1820;7;loadBalancer;;0.1
1820.1;6;server3;;0.337397
1820.1;7;loadBalancer;out3;{182,1830,1830}
1820.1;7;loadBalancer;;inf
1820.44;1;transducer;;{388.622,183,183}
1820.44;6;server3;outProcessed;{182,1830,1830.34}
1820.44;6;server3;;inf
1830;1;transducer;;{388.622,184,183}
1830;2;generator;outGenerated;{183,1840,-1, Priority: 2}
1830;2;generator;;184
1830;7;loadBalancer;;0.1
1830.1;5;server1;;3.17971
1830.1;7;loadBalancer;out1;{183,1840,1840}
1830.1;7;loadBalancer;;inf
1833.28;1;transducer;;{391.802,184,184}
1833.28;5;server1;outProcessed;{183,1840,1843.18}
1833.28;5;server1;;inf
1840;1;transducer;;{391.802,185,184}
1840;2;generator;outGenerated;{184,1850,-1, Priority: 3}
1840;2;generator;;185
1840;7;loadBalancer;;0.1
1840.1;4;server2;;0.877089
1840.1;7;loadBalancer;out2;{184,1850,1850}
1840.1;7;loadBalancer;;inf
1840.98;1;transducer;;{392.679,185,185}
1840.98;4;server2;outProcessed;{184,1850,1850.88}
1840.98;4;server2;;inf
1850;1;transducer;;{392.679,186,185}
1850;2;generator;outGenerated;{185,1860,-1, Priority: 3}
1850;2;generator;;186
1850;7;loadBalancer;;0.1
1850.1;6;server3;;0.58592
1850.1;7;loadBalancer;out3;{185,1860,1860}
1850.1;7;loadBalancer;;inf
1850.69;1;transducer;;{393.265,186,186}
1850.69;6;server3;outProcessed;{185,1860,1860.59}
1850.69;6;server3;;inf
1860;1;transducer;;{393.265,187,186}
1860;2;generator;outGenerated;{186,1870,-1, Priority: 3}
1860;2;generator;;187
1860;7;loadBalancer;;0.1
1860.1;5;server1;;0.415092
1860.1;7;loadBalancer;out1;{186,1870,1870}
1860.1;7;loadBalancer;;inf
1860.52;1;transducer;;{393.68,187,187}
1860.52;5;server1;outProcessed;{186,1870,1870.42}
1860.52;5;server1;;inf
1870;1;transducer;;{393.68,188,187}
1870;2;generator;outGenerated;{187,1880,-1, Priority: 2}
1870;2;generator;;188
1870;7;loadBalancer;;0.1
1870.1;4;server2;;1.31571
1870.1;7;loadBalancer;out2;{187,1880,1880}
1870.1;7;loadBalancer;;inf
1871.42;1;transducer;;{394.995,188,188}
1871.42;4;server2;outProcessed;{187,1880,1881.32}
1871.42;4;server2;;inf
1880;1;transducer;;{394.995,189,188}
1880;2;generator;outGenerated;{188,1890,-1, Priority: 2}
1880;2;generator;;189
1880;7;loadBalancer;;0.1
1880.1;6;server3;;3.65095
1880.1;7;loadBalancer;out3;{188,1890,1890}
1880.1;7;loadBalancer;;inf
1883.75;1;transducer;;{398.646,189,189}
1883.75;6;server3;outProcessed;{188,1890,1893.65}
1883.75;6;server3;;inf
1890;1;transducer;;{398.646,190,189}
1890;2;generator;outGenerated;{189,1900,-1, Priority: 3}
1890;2;generator;;190
1890;7;loadBalancer;;0.1
1890.1;5;server1;;2.90597
1890.1;7;loadBalancer;out1;{189,1900,1900}
1890.1;7;loadBalancer;;inf
1893.01;1;transducer;;{401.552,190,190}
1893.01;5;server1;outProcessed;{189,1900,1902.91}
1893.01;5;server1;;inf
1900;1;transducer;;{401.552,191,190}
1900;2;generator;outGenerated;{190,1910,-1, Priority: 1}
1900;2;generator;;191
1900;7;loadBalancer;;0.1
1900.1;4;server2;;1.47234
1900.1;7;loadBalancer;out2;{190,1910,1910}
1900.1;7;loadBalancer;;inf
1901.57;1;transducer;;{403.025,191,191}
1901.57;4;server2;outProcessed;{190,1910,1911.47}
1901.57;4;server2;;inf
1910;1;transducer;;{403.025,192,191}
1910;2;generator;outGenerated;{191,1920,-1, Priority: 5}
1910;2;generator;;192
1910;7;loadBalancer;;0.1
1910.1;6;server3;;1.93598
1910.1;7;loadBalancer;out3;{191,1920,1920}
1910.1;7;loadBalancer;;inf
1912.04;1;transducer;;{404.961,192,192}
1912.04;6;server3;outProcessed;{191,1920,1921.94}
1912.04;6;server3;;inf
1920;1;transducer;;{404.961,193,192}
1920;2;generator;outGenerated;{192,1930,-1, Priority: 2}
1920;2;generator;;193
1920;7;loadBalancer;;0.1
1920.1;5;server1;;4.58794
1920.1;7;loadBalancer;out1;{192,1930,1930}
1920.1;7;loadBalancer;;inf
1924.69;1;transducer;;{409.549,193,193}
1924.69;5;server1;outProcessed;{192,1930,1934.59}
1924.69;5;server1;;inf
1930;1;transducer;;{409.549,194,193}
1930;2;generator;outGenerated;{193,1940,-1, Priority: 4}
1930;2;generator;;194
1930;7;loadBalancer;;0.1
1930.1;4;server2;;0.40414
1930.1;7;loadBalancer;out2;{193,1940,1940}
1930.1;7;loadBalancer;;inf
1930.5;1;transducer;;{409.953,194,194}
1930.5;4;server2;outProcessed;{193,1940,1940.4}
1930.5;4;server2;;inf
1940;1;transducer;;{409.953,195,194}
1940;2;generator;outGenerated;{194,1950,-1, Priority: 4}
1940;2;generator;;195
1940;7;loadBalancer;;0.1
1940.1;6;server3;;0.452376
1940.1;7;loadBalancer;out3;{194,1950,1950}
1940.1;7;loadBalancer;;inf
1940.55;1;transducer;;{410.405,195,195}
1940.55;6;server3;outProcessed;{194,1950,1950.45}
1940.55;6;server3;;inf
1950;1;transducer;;{410.405,196,195}
1950;2;generator;outGenerated;{195,1960,-1, Priority: 5}
1950;2;generator;;196
1950;7;loadBalancer;;0.1
1950.1;5;server1;;3.57488
1950.1;7;loadBalancer;out1;{195,1960,1960}
1950.1;7;loadBalancer;;inf
1953.67;1;transducer;;{413.98,196,196}
1953.67;5;server1;outProcessed;{195,1960,1963.57}
1953.67;5;server1;;inf
1960;1;transducer;;{413.98,197,196}
1960;2;generator;outGenerated;{196,1970,-1, Priority: 4}
1960;2;generator;;197
1960;7;loadBalancer;;0.1
1960.1;4;server2;;2.0966
1960.1;7;loadBalancer;out2;{196,1970,1970}
1960.1;7;loadBalancer;;inf
1962.2;1;transducer;;{416.077,197,197}
1962.2;4;server2;outProcessed;{196,1970,1972.1}
1962.2;4;server2;;inf
1970;1;transducer;;{416.077,198,197}
1970;2;generator;outGenerated;{197,1980,-1, Priority: 1}
1970;2;generator;;198
1970;7;loadBalancer;;0.1
1970.1;6;server3;;1.41509
1970.1;7;loadBalancer;out3;{197,1980,1980}
1970.1;7;loadBalancer;;inf
1971.52;1;transducer;;{417.492,198,198}
1971.52;6;server3;outProcessed;{197,1980,1981.42}
1971.52;6;server3;;inf
1980;1;transducer;;{417.492,199,198}
1980;2;generator;outGenerated;{198,1990,-1, Priority: 4}
1980;2;generator;;199
1980;7;loadBalancer;;0.1
1980.1;5;server1;;4.40719
1980.1;7;loadBalancer;out1;{198,1990,1990}
1980.1;7;loadBalancer;;inf
1984.51;1;transducer;;{421.899,199,199}
1984.51;5;server1;outProcessed;{198,1990,1994.41}
1984.51;5;server1;;inf
1990;1;transducer;;{421.899,200,199}
1990;2;generator;outGenerated;{199,2000,-1, Priority: 3}
1990;2;generator;;200
1990;7;loadBalancer;;0.1
1990.1;4;server2;;0.0632868
1990.1;7;loadBalancer;out2;{199,2000,2000}
1990.1;7;loadBalancer;;inf
1990.16;1;transducer;;{421.962,200,200}
1990.16;4;server2;outProcessed;{199,2000,2000.06}
1990.16;4;server2;;inf
2000;1;transducer;;{421.962,201,200}
2000;2;generator;outGenerated;{200,2010,-1, Priority: 4}
2000;2;generator;;201
2000;7;loadBalancer;;0.1
2000.1;6;server3;;0.726647
2000.1;7;loadBalancer;out3;{200,2010,2010}
2000.1;7;loadBalancer;;inf
2000.83;1;transducer;;{422.689,201,201}
2000.83;6;server3;outProcessed;{200,2010,2010.73}
2000.83;6;server3;;inf
2010;1;transducer;;{422.689,202,201}
2010;2;generator;outGenerated;{201,2020,-1, Priority: 3}
2010;2;generator;;202
2010;7;loadBalancer;;0.1
2010.1;5;server1;;1.27997
2010.1;7;loadBalancer;out1;{201,2020,2020}
2010.1;7;loadBalancer;;inf
2011.38;1;transducer;;{423.969,202,202}
2011.38;5;server1;outProcessed;{201,2020,2021.28}
2011.38;5;server1;;inf
2020;1;transducer;;{423.969,203,202}
2020;2;generator;outGenerated;{202,2030,-1, Priority: 5}
2020;2;generator;;203
2020;7;loadBalancer;;0.1
2020.1;4;server2;;4.22191
2020.1;7;loadBalancer;out2;{202,2030,2030}
2020.1;7;loadBalancer;;inf
2024.32;1;transducer;;{428.191,203,203}
2024.32;4;server2;outProcessed;{202,2030,2034.22}
2024.32;4;server2;;inf
2030;1;transducer;;{428.191,204,203}
2030;2;generator;outGenerated;{203,2040,-1, Priority: 4}
2030;2;generator;;204
2030;7;loadBalancer;;0.1
2030.1;6;server3;;0.136384
2030.1;7;loadBalancer;out3;{203,2040,2040}
2030.1;7;loadBalancer;;inf
2030.24;1;transducer;;{428.327,204,204}
2030.24;6;server3;outProcessed;{203,2040,2040.14}
2030.24;6;server3;;inf
2040;1;transducer;;{428.327,205,204}
2040;2;generator;outGenerated;{204,2050,-1, Priority: 4}
2040;2;generator;;205
2040;7;loadBalancer;;0.1
2040.1;5;server1;;0.220195
2040.1;7;loadBalancer;out1;{204,2050,2050}
2040.1;7;loadBalancer;;inf
2040.32;1;transducer;;{428.547,205,205}
2040.32;5;server1;outProcessed;{204,2050,2050.22}
2040.32;5;server1;;inf
2050;1;transducer;;{428.547,206,205}
2050;2;generator;outGenerated;{205,2060,-1, Priority: 1}
2050;2;generator;;206
2050;7;loadBalancer;;0.1
2050.1;4;server2;;0.557432
2050.1;7;loadBalancer;out2;{205,2060,2060}
2050.1;7;loadBalancer;;inf
2050.66;1;transducer;;{429.105,206,206}
2050.66;4;server2;outProcessed;{205,2060,2060.56}
2050.66;4;server2;;inf
2060;1;transducer;;{429.105,207,206}
2060;2;generator;outGenerated;{206,2070,-1, Priority: 1}
2060;2;generator;;207
2060;7;loadBalancer;;0.1
2060.1;6;server3;;2.01257
2060.1;7;loadBalancer;out3;{206,2070,2070}
2060.1;7;loadBalancer;;inf
2062.11;1;transducer;;{431.117,207,207}
2062.11;6;server3;outProcessed;{206,2070,2072.01}
2062.11;6;server3;;inf
2070;1;transducer;;{431.117,208,207}
2070;2;generator;outGenerated;{207,2080,-1, Priority: 5}
2070;2;generator;;208
2070;7;loadBalancer;;0.1
2070.1;5;server1;;0.635097
2070.1;7;loadBalancer;out1;{207,2080,2080}
2070.1;7;loadBalancer;;inf
2070.74;1;transducer;;{431.752,208,208}
2070.74;5;server1;outProcessed;{207,2080,2080.64}
2070.74;5;server1;;inf
2080;1;transducer;;{431.752,209,208}
2080;2;generator;outGenerated;{208,2090,-1, Priority: 1}
2080;2;generator;;209
2080;7;loadBalancer;;0.1
2080.1;4;server2;;0.273066
2080.1;7;loadBalancer;out2;{208,2090,2090}
2080.1;7;loadBalancer;;inf
2080.37;1;transducer;;{432.025,209,209}
2080.37;4;server2;outProcessed;{208,2090,2090.27}
2080.37;4;server2;;inf
